Date,PKN.WA,PKO.WA,KGH.WA,PZU.WA,ALE.WA,CDR.WA,DNP.WA,LPP.WA,PEO.WA,MBK.WA,CPS.WA,JSW.WA,KTY.WA,OPL.WA,SPL.WA,TPE.WA,BDX.WA,XTB.WA,ENA.WA,ING.WA
2023-10-23,56.35868835449219,34.79234313964844,103.4922103881836,37.589324951171875,28.229999542236328,102.32880401611328,37.400001525878906,11124.841796875,96.47610473632812,480.20001220703125,13.03499984741211,43.54999923706055,583.6524658203125,6.523069858551025,299.0365295410156,3.693000078201294,401.92242431640625,27.671213150024414,6.778817653656006,161.5635223388672
2023-10-24,56.83513641357422,35.51790237426758,105.25628662109375,38.95819091796875,29.149999618530273,102.52664184570312,37.38999938964844,11506.2646484375,100.20857238769531,500.0,13.0,43.459999084472656,593.7078857421875,6.549759864807129,302.13763427734375,3.7209999561309814,406.7072448730469,28.3975830078125,6.788571357727051,163.92787170410156
2023-10-25,57.06036376953125,36.30392837524414,108.58842468261719,39.604835510253906,28.770000457763672,104.45549774169922,38.0099983215332,11515.3447265625,102.60221099853516,519.7999877929688,13.239999771118164,43.52000045776367,605.9492797851562,6.823779106140137,317.3478698730469,3.874000072479248,412.7969665527344,28.432172775268555,7.066551685333252,163.92787170410156
2023-10-26,57.25960159301758,36.83946228027344,109.66646575927734,39.781192779541016,29.0,105.39520263671875,39.83000183105469,11560.7529296875,103.53533172607422,519.0,13.1899995803833,45.459999084472656,617.7534790039062,6.859365463256836,323.99310302734375,3.7720000743865967,402.357421875,28.380287170410156,7.051921367645264,165.11004638671875
2023-10-27,57.06902313232422,36.295291900634766,109.12744140625,39.310909271240234,28.959999084472656,105.5435791015625,39.540000915527344,11633.404296875,101.95309448242188,505.20001220703125,12.960000038146973,45.09000015258789,612.9443969726562,6.695666313171387,324.7314758300781,3.750999927520752,398.8775329589844,27.792272567749023,7.022659778594971,161.5635223388672
2023-10-30,56.82646942138672,36.90856170654297,109.37245178222656,39.42848205566406,29.71500015258789,103.86199951171875,39.02000045776367,12114.7255859375,103.85989379882812,521.7999877929688,12.979999542236328,46.9900016784668,618.6278686523438,6.816661834716797,335.21624755859375,3.7239999771118164,406.7072448730469,28.829944610595703,6.993399143218994,168.2624969482422
2023-10-31,57.606101989746094,37.59093475341797,110.00947570800781,39.98274612426758,30.149999618530273,103.86199951171875,39.849998474121094,12314.5185546875,103.61647033691406,519.7999877929688,13.114999771118164,49.939998626708984,620.8138427734375,6.942994594573975,336.9883117675781,3.6989998817443848,408.8821105957031,28.29381561279297,7.115320205688477,172.2030792236328
2023-11-02,57.06902313232422,37.349082946777344,110.94051361083984,39.604835510253906,30.790000915527344,107.17568969726562,39.599998474121094,12487.0673828125,104.67130279541016,523.5999755859375,13.414999961853027,50.060001373291016,635.6784057617188,7.087121963500977,341.41845703125,3.809999942779541,414.1018981933594,29.417959213256836,7.2518720626831055,173.38523864746094
2023-11-03,56.79181671142578,37.599571228027344,111.5285415649414,39.5208625793457,31.295000076293945,108.80781555175781,42.349998474121094,12623.2890625,104.06275177001953,528.4000244140625,13.800000190734863,49.5099983215332,644.4223022460938,7.154736042022705,339.3510437011719,3.950000047683716,414.9718322753906,29.6773738861084,7.407930850982666,182.05450439453125
2023-11-06,57.302913665771484,37.6600341796875,111.23452758789062,39.579647064208984,31.200000762939453,108.41214752197266,43.38999938964844,12677.779296875,103.98160552978516,527.7999877929688,13.824999809265137,50.79999923706055,646.6082153320312,7.13160514831543,339.3510437011719,3.9189999103546143,414.1018981933594,30.196210861206055,7.49571418762207,187.17726135253906
